Job Title,Years of Experience,Company Size,Industry,Location,Website Visits,Resources Downloaded,Attended Webinar,Email Open Rate,Email Click Rate,Responded to Survey,Days Since Last Interaction,Positive Lead
Assistant,23,Medium,Healthcare,Rural,39,0,0,0.08,0.03,0,28,0
Executive,21,Medium,Manufacturing,Suburban,41,0,0,0.19,0.03,0,9,0
Consultant,0,Large,Retail,Rural,28,0,0,0.09,0.08,0,12,0
Manager,22,Small,Manufacturing,Rural,18,0,0,0.0,0.1,0,12,0
Manager,27,Large,IT,Urban,28,0,0,0.14,0.07,0,1,0
Director,18,Large,Finance,Suburban,20,0,0,0.19,0.1,0,10,0
Director,15,Large,Retail,Urban,5,0,0,0.01,0.05,0,22,0
Consultant,18,Large,Finance,Urban,14,0,0,0.05,0.05,0,10,0
Consultant,6,Medium,Finance,Suburban,12,0,0,0.03,0.01,0,2,0
Consultant,0,Large,Healthcare,Rural,21,0,0,0.07,0.06,0,27,0
Manager,22,Small,Retail,Suburban,22,0,0,0.17,0.07,0,13,0
Executive,6,Small,Healthcare,Suburban,3,0,1,0.04,0.02,0,30,0
Manager,26,Large,Healthcare,Urban,21,1,0,0.19,0.05,0,17,0
Manager,21,Medium,Retail,Suburban,22,0,0,0.07,0.02,0,16,0
Executive,13,Medium,IT,Urban,45,0,0,0.19,0.1,0,2,0
Manager,4,Large,Retail,Rural,1,0,0,0.0,0.04,0,21,0
Consultant,22,Small,Healthcare,Rural,15,0,0,0.03,0.09,0,11,0
Director,28,Small,Healthcare,Suburban,27,1,0,0.12,0.05,0,0,1
Assistant,5,Medium,Healthcare,Rural,41,0,0,0.05,0.05,0,13,0
Manager,25,Small,Finance,Rural,43,0,0,0.08,0.04,1,7,1
Director,13,Medium,Finance,Urban,17,0,0,0.15,0.02,0,2,0
Assistant,23,Small,Healthcare,Suburban,3,0,0,0.02,0.0,0,17,0
Executive,11,Medium,Manufacturing,Rural,3,0,0,0.17,0.06,0,9,0
Manager,0,Medium,Finance,Rural,30,0,0,0.17,0.01,0,2,0
Executive,8,Large,Healthcare,Rural,1,0,0,0.14,0.03,0,21,0
Assistant,30,Small,Retail,Rural,41,0,0,0.0,0.09,0,22,0
Director,23,Large,Healthcare,Urban,7,1,0,0.09,0.06,0,12,0
Consultant,28,Medium,Finance,Suburban,9,0,0,0.11,0.05,0,2,0
Director,1,Large,Healthcare,Suburban,35,0,0,0.18,0.04,0,27,0
Manager,1,Large,Finance,Suburban,14,0,0,0.15,0.05,0,14,0
Executive,9,Small,Manufacturing,Urban,47,0,0,0.08,0.06,0,28,0
Manager,3,Small,IT,Suburban,39,1,0,0.09,0.06,0,20,0
Assistant,9,Medium,Healthcare,Suburban,22,1,0,0.03,0.01,0,11,0
Consultant,13,Medium,Retail,Urban,47,0,0,0.18,0.04,0,19,0
Director,8,Small,IT,Rural,33,0,0,0.15,0.1,1,2,1
Director,25,Medium,Healthcare,Suburban,30,0,0,0.15,0.04,0,25,0
Manager,21,Large,Finance,Urban,27,0,0,0.17,0.02,0,23,0
Consultant,6,Large,Manufacturing,Suburban,33,0,0,0.07,0.07,0,12,0
Consultant,28,Medium,Finance,Urban,17,0,0,0.01,0.0,0,17,0
Assistant,9,Small,Finance,Rural,33,1,0,0.13,0.04,0,7,0
Assistant,25,Small,Finance,Rural,17,0,0,0.07,0.07,1,16,1
Assistant,15,Medium,Manufacturing,Rural,50,0,0,0.11,0.04,0,10,0
Assistant,5,Medium,IT,Urban,16,0,0,0.19,0.05,0,1,0
Consultant,20,Medium,Healthcare,Suburban,8,0,0,0.06,0.05,0,26,0
Assistant,24,Large,IT,Suburban,13,0,0,0.02,0.06,0,13,0
Manager,12,Medium,Retail,Suburban,40,0,1,0.1,0.05,0,8,1
Executive,18,Medium,Healthcare,Urban,1,0,0,0.09,0.06,0,21,0
Consultant,27,Small,IT,Urban,23,0,0,0.04,0.07,0,14,0
Director,9,Large,IT,Suburban,47,0,0,0.02,0.0,0,5,0
Consultant,17,Large,Finance,Suburban,6,1,0,0.12,0.03,0,1,0
Assistant,16,Large,IT,Urban,36,0,0,0.18,0.04,0,29,0
Assistant,28,Large,Finance,Suburban,28,0,0,0.15,0.08,0,10,0
Consultant,20,Medium,Manufacturing,Suburban,15,0,0,0.0,0.07,0,1,0
Consultant,17,Small,Finance,Rural,13,1,0,0.1,0.07,0,27,0
Consultant,17,Medium,Finance,Suburban,0,0,0,0.15,0.01,0,16,0
Executive,27,Small,Healthcare,Rural,6,0,0,0.04,0.08,0,24,0
Assistant,14,Small,Manufacturing,Urban,35,0,0,0.11,0.05,0,23,0
Executive,0,Small,IT,Rural,20,0,0,0.18,0.03,0,19,0
Director,28,Large,IT,Urban,1,0,0,0.17,0.01,0,24,0
Manager,21,Large,Retail,Suburban,46,0,0,0.02,0.09,1,14,1
Executive,20,Small,Healthcare,Urban,40,0,0,0.09,0.0,0,10,0
Consultant,11,Large,Healthcare,Suburban,8,0,0,0.14,0.02,0,27,0
Manager,13,Large,IT,Urban,16,0,0,0.13,0.02,0,20,0
Assistant,24,Large,IT,Suburban,7,0,0,0.09,0.07,0,6,0
Consultant,24,Large,Finance,Rural,29,0,0,0.04,0.1,0,0,0
Assistant,1,Small,Manufacturing,Urban,19,0,0,0.11,0.06,0,0,0
Director,12,Large,Manufacturing,Suburban,15,0,0,0.16,0.09,0,12,0
Assistant,8,Small,IT,Rural,44,0,0,0.14,0.02,0,20,0
Director,24,Large,Retail,Suburban,40,0,0,0.2,0.02,0,27,0
Manager,19,Small,Manufacturing,Suburban,31,0,0,0.13,0.04,0,30,0
Director,30,Large,Retail,Urban,43,0,0,0.15,0.08,0,15,0
Executive,5,Small,Manufacturing,Urban,10,0,0,0.14,0.08,0,0,0
Assistant,22,Small,Manufacturing,Urban,39,0,0,0.14,0.09,0,0,1
Manager,23,Small,Finance,Urban,43,0,0,0.11,0.06,0,29,0
Manager,27,Large,Retail,Rural,46,0,0,0.08,0.0,0,13,0
Director,1,Large,Retail,Urban,31,0,0,0.01,0.07,0,22,0
Executive,8,Small,IT,Suburban,0,0,0,0.01,0.01,0,30,0
Director,29,Medium,Healthcare,Urban,5,0,0,0.15,0.1,0,20,0
Executive,24,Medium,Finance,Urban,41,0,0,0.03,0.08,0,6,0
Manager,10,Small,IT,Suburban,0,0,0,0.08,0.08,0,13,0
Assistant,30,Small,IT,Rural,9,0,0,0.18,0.08,0,2,0
Director,2,Large,IT,Suburban,29,0,0,0.08,0.09,0,9,0
Consultant,28,Medium,Finance,Suburban,37,0,0,0.2,0.07,0,24,0
Consultant,11,Medium,Healthcare,Rural,9,1,0,0.19,0.1,0,17,0
Executive,27,Small,Manufacturing,Rural,32,0,0,0.02,0.04,0,18,0
Assistant,7,Large,Manufacturing,Suburban,21,0,0,0.14,0.06,0,24,0
Manager,27,Small,Manufacturing,Rural,24,0,0,0.09,0.06,0,21,0
Assistant,24,Medium,Manufacturing,Suburban,9,0,0,0.14,0.05,0,22,0
Executive,0,Large,IT,Suburban,47,0,0,0.04,0.02,0,14,0
Manager,11,Small,Manufacturing,Rural,6,0,0,0.1,0.06,0,12,0
Consultant,10,Small,Healthcare,Urban,8,0,0,0.0,0.1,0,25,0
Manager,8,Small,Healthcare,Urban,23,0,0,0.2,0.1,0,8,0
Manager,14,Large,Manufacturing,Rural,37,0,0,0.03,0.01,0,11,0
Consultant,4,Medium,Healthcare,Urban,42,0,0,0.1,0.09,0,25,0
Director,19,Medium,IT,Suburban,6,0,0,0.04,0.0,0,17,0
Assistant,11,Medium,Finance,Suburban,42,0,0,0.18,0.04,0,9,0
Director,18,Small,IT,Urban,49,0,0,0.15,0.04,0,21,0
Assistant,13,Medium,Retail,Suburban,40,0,0,0.2,0.05,0,16,0
Executive,5,Small,Finance,Suburban,29,0,1,0.0,0.01,0,16,1
Manager,29,Small,Finance,Urban,16,0,0,0.09,0.06,0,25,0
Assistant,6,Small,Manufacturing,Rural,44,0,0,0.01,0.03,0,19,0
Executive,18,Medium,Healthcare,Suburban,35,0,0,0.02,0.06,0,6,0
Director,3,Large,Retail,Suburban,29,0,0,0.2,0.1,0,18,0
Consultant,30,Medium,Manufacturing,Urban,37,0,0,0.05,0.07,0,9,0
Assistant,17,Small,Manufacturing,Urban,20,0,0,0.14,0.04,0,28,0
Director,14,Large,IT,Rural,24,0,0,0.14,0.02,0,14,0
Consultant,0,Medium,Manufacturing,Rural,29,0,0,0.17,0.1,0,27,0
Executive,28,Medium,IT,Suburban,36,0,0,0.09,0.1,0,2,0
Executive,26,Small,Healthcare,Suburban,19,0,0,0.18,0.01,0,7,0
Manager,20,Small,Healthcare,Rural,8,0,0,0.2,0.0,0,17,0
Assistant,8,Medium,Healthcare,Urban,13,0,0,0.07,0.08,0,16,0
Assistant,11,Large,Finance,Rural,33,0,0,0.17,0.07,0,21,0
Manager,26,Large,Manufacturing,Rural,30,0,0,0.0,0.05,0,10,0
Manager,2,Small,Manufacturing,Urban,23,0,0,0.09,0.01,0,10,0
Manager,13,Medium,IT,Rural,27,0,0,0.03,0.07,0,3,0
Consultant,18,Large,Finance,Urban,26,0,0,0.04,0.04,0,12,0
Assistant,30,Large,Healthcare,Urban,4,0,0,0.08,0.04,0,24,0
Director,1,Small,Retail,Urban,43,0,0,0.02,0.01,0,9,0
Consultant,5,Medium,Finance,Urban,16,0,0,0.1,0.04,0,29,0
Assistant,13,Small,Manufacturing,Suburban,32,0,0,0.12,0.04,0,27,0
Manager,20,Small,Finance,Urban,27,0,0,0.08,0.05,0,14,0
Consultant,3,Medium,Manufacturing,Suburban,13,0,0,0.12,0.06,0,21,0
Executive,15,Medium,IT,Suburban,47,0,0,0.07,0.08,0,12,0
Director,23,Large,Healthcare,Suburban,9,0,0,0.2,0.1,0,23,0
Director,22,Medium,Finance,Urban,43,0,0,0.11,0.05,0,5,0
Assistant,4,Small,Manufacturing,Rural,6,0,0,0.06,0.03,0,23,0
Manager,19,Small,Retail,Rural,34,0,0,0.06,0.0,0,29,0
Assistant,24,Large,IT,Suburban,11,0,0,0.12,0.0,0,27,0
Manager,16,Medium,Finance,Suburban,2,0,0,0.11,0.1,0,17,0
Assistant,4,Medium,Healthcare,Suburban,28,0,0,0.05,0.01,0,5,0
Assistant,23,Small,Healthcare,Rural,33,0,0,0.09,0.02,0,17,0
Executive,24,Large,Manufacturing,Rural,1,0,0,0.09,0.0,0,22,0
Executive,11,Medium,Healthcare,Urban,14,0,0,0.05,0.1,0,25,0
Assistant,30,Medium,Manufacturing,Suburban,40,0,0,0.07,0.03,0,17,0
Executive,4,Large,Manufacturing,Suburban,2,0,0,0.17,0.09,0,7,0
Manager,12,Small,Retail,Suburban,44,0,0,0.08,0.02,0,22,0
Executive,25,Medium,Healthcare,Rural,26,0,0,0.0,0.06,0,27,0
Consultant,10,Small,IT,Urban,45,0,0,0.11,0.05,0,23,0
Manager,10,Medium,Finance,Rural,12,0,0,0.18,0.0,0,1,0
Manager,12,Medium,Healthcare,Rural,40,0,1,0.18,0.04,0,12,1
Assistant,5,Small,Finance,Urban,26,0,0,0.09,0.01,0,19,0
Manager,5,Medium,IT,Rural,6,0,0,0.19,0.04,0,26,0
Executive,27,Medium,Finance,Urban,31,0,0,0.05,0.01,0,4,0
Executive,3,Small,Healthcare,Suburban,24,0,0,0.16,0.03,0,13,0
Assistant,22,Small,Healthcare,Suburban,18,1,0,0.0,0.08,0,19,0
Director,12,Large,Finance,Suburban,21,0,0,0.13,0.08,0,18,0
Executive,22,Small,IT,Rural,11,0,0,0.12,0.02,0,25,0
Consultant,27,Small,Retail,Suburban,29,0,0,0.19,0.05,0,22,0
Consultant,13,Large,Finance,Suburban,19,0,0,0.1,0.08,0,11,0
Manager,19,Large,Finance,Suburban,50,0,0,0.08,0.1,0,9,1
Consultant,10,Medium,Finance,Urban,35,0,0,0.1,0.02,0,28,0
Assistant,25,Medium,IT,Urban,44,0,0,0.18,0.02,0,28,0
Manager,24,Medium,IT,Urban,35,0,0,0.16,0.08,0,1,0
Executive,19,Small,Manufacturing,Urban,42,1,0,0.2,0.02,0,26,0
Assistant,25,Large,Retail,Urban,20,0,0,0.02,0.09,0,9,0
Assistant,20,Large,Finance,Suburban,19,0,0,0.2,0.04,0,6,0
Assistant,26,Large,IT,Suburban,21,0,0,0.15,0.06,0,10,0
Director,11,Small,Retail,Urban,23,0,0,0.2,0.07,0,30,0
Director,16,Large,Retail,Suburban,22,0,0,0.06,0.08,0,29,0
Director,9,Small,Healthcare,Rural,0,0,0,0.11,0.0,0,25,0
Assistant,28,Large,IT,Urban,11,0,0,0.02,0.03,0,9,0
Director,23,Large,IT,Suburban,31,0,0,0.02,0.06,0,8,0
Consultant,22,Medium,Manufacturing,Urban,5,0,0,0.06,0.08,0,19,0
Executive,14,Large,IT,Rural,8,0,0,0.04,0.01,0,5,0
Executive,28,Small,IT,Rural,23,0,0,0.18,0.02,0,29,0
Manager,10,Large,Healthcare,Urban,31,0,0,0.0,0.1,0,27,0
Consultant,11,Medium,Healthcare,Urban,26,1,0,0.15,0.04,0,26,0
Consultant,1,Medium,Finance,Rural,11,1,0,0.2,0.04,0,6,0
Consultant,12,Small,Retail,Suburban,7,0,0,0.18,0.03,0,12,0
Manager,11,Medium,Healthcare,Urban,43,0,0,0.01,0.04,0,30,0
Director,14,Small,Healthcare,Urban,34,0,0,0.08,0.01,0,12,0
Director,19,Large,Finance,Urban,3,0,0,0.13,0.06,0,19,0
Executive,15,Small,Finance,Suburban,40,0,0,0.12,0.02,0,22,0
Assistant,9,Small,Retail,Urban,26,0,0,0.2,0.1,0,3,0
Director,23,Small,Manufacturing,Urban,24,0,0,0.01,0.02,0,18,0
Executive,30,Medium,Retail,Rural,45,0,0,0.02,0.07,0,28,0
Assistant,26,Medium,Finance,Urban,9,0,0,0.08,0.06,0,14,0
Executive,13,Medium,Healthcare,Rural,28,0,0,0.02,0.09,0,28,0
Manager,6,Small,Healthcare,Rural,21,1,0,0.07,0.1,0,22,0
Director,19,Large,Healthcare,Urban,10,0,0,0.01,0.09,0,26,0
Consultant,3,Large,Finance,Rural,15,0,0,0.0,0.1,0,27,0
Director,24,Large,Finance,Rural,19,0,0,0.04,0.1,0,18,0
Assistant,7,Large,Manufacturing,Suburban,27,0,0,0.12,0.04,0,2,0
Assistant,16,Medium,Healthcare,Suburban,15,0,0,0.11,0.01,0,6,0
Assistant,0,Large,Manufacturing,Suburban,27,0,0,0.11,0.05,0,9,0
Assistant,5,Large,Finance,Urban,46,0,0,0.14,0.0,0,27,0
Assistant,25,Large,Finance,Suburban,33,0,0,0.16,0.06,0,27,0
Executive,16,Medium,Manufacturing,Urban,6,0,0,0.17,0.04,0,18,0
Assistant,3,Small,Finance,Urban,33,0,0,0.14,0.1,0,26,0
Manager,12,Medium,Finance,Suburban,21,1,0,0.15,0.04,0,20,0
Consultant,14,Small,Finance,Suburban,35,1,0,0.1,0.08,0,17,0
Executive,30,Medium,Finance,Urban,48,0,0,0.03,0.01,0,4,0
Manager,26,Small,Retail,Urban,46,0,0,0.07,0.04,0,23,0
Assistant,25,Large,Retail,Rural,23,0,0,0.04,0.01,0,30,0
Assistant,28,Small,Manufacturing,Suburban,24,0,0,0.1,0.03,0,22,0
Director,29,Small,Retail,Urban,0,0,0,0.16,0.09,0,30,0
Assistant,13,Small,Finance,Rural,50,0,0,0.0,0.03,0,0,0
Consultant,1,Large,IT,Suburban,28,0,0,0.19,0.01,0,11,0
Manager,8,Small,Retail,Urban,36,1,0,0.07,0.01,0,7,1
Executive,22,Large,Manufacturing,Rural,22,0,0,0.18,0.01,0,6,0
Executive,13,Medium,Retail,Rural,14,0,0,0.11,0.06,0,8,0
Executive,9,Large,Finance,Rural,4,0,0,0.05,0.01,0,26,0
Executive,4,Small,Finance,Urban,0,0,0,0.02,0.05,0,22,0
Assistant,11,Medium,IT,Rural,39,0,0,0.04,0.08,0,7,0
Director,23,Medium,Retail,Urban,43,0,0,0.1,0.09,0,29,0
Consultant,10,Large,Finance,Urban,11,0,0,0.13,0.0,0,19,0
Executive,28,Large,IT,Rural,19,0,0,0.1,0.07,0,11,0
Manager,25,Large,Retail,Urban,18,0,0,0.01,0.08,0,25,0
Assistant,25,Medium,Healthcare,Suburban,18,1,0,0.09,0.0,0,2,0
Executive,15,Small,IT,Urban,24,0,1,0.19,0.02,0,24,1
Executive,13,Medium,IT,Urban,13,0,0,0.19,0.07,0,24,0
Manager,4,Small,Retail,Urban,9,0,0,0.0,0.07,0,14,0
Director,22,Small,IT,Suburban,2,0,0,0.17,0.01,1,11,1
Assistant,16,Small,Manufacturing,Suburban,42,0,0,0.2,0.07,0,22,0
Executive,28,Large,Retail,Suburban,32,0,0,0.01,0.0,0,12,0
Consultant,26,Small,Healthcare,Rural,40,0,0,0.01,0.03,0,17,0
Consultant,7,Medium,Finance,Urban,7,0,0,0.04,0.08,0,10,0
Consultant,9,Small,Healthcare,Rural,44,0,0,0.06,0.0,0,10,0
Assistant,9,Small,IT,Urban,28,0,0,0.01,0.09,0,5,0
Executive,20,Medium,Retail,Suburban,21,0,0,0.05,0.02,0,28,0
Executive,30,Medium,Manufacturing,Suburban,4,0,0,0.19,0.04,0,26,0
Executive,23,Small,Finance,Urban,15,0,0,0.14,0.02,0,18,0
Consultant,8,Small,Manufacturing,Urban,22,0,0,0.09,0.04,0,29,0
Assistant,0,Medium,Healthcare,Urban,42,0,0,0.13,0.02,0,12,0
Manager,4,Medium,Manufacturing,Urban,36,0,0,0.18,0.0,0,9,0
Executive,30,Large,Retail,Rural,26,0,0,0.0,0.0,0,7,0
Manager,30,Small,Manufacturing,Rural,9,1,1,0.16,0.04,0,4,1
Assistant,27,Small,Retail,Urban,45,0,0,0.07,0.01,0,4,0
Consultant,21,Large,Healthcare,Rural,9,0,0,0.11,0.1,0,19,0
Executive,29,Large,Manufacturing,Urban,4,0,0,0.19,0.08,0,8,0
Assistant,4,Large,Manufacturing,Rural,44,0,0,0.0,0.02,0,18,0
Manager,25,Small,IT,Urban,44,0,0,0.18,0.03,0,14,0
Director,6,Small,Finance,Rural,8,0,0,0.09,0.03,0,1,0
Executive,13,Small,Manufacturing,Rural,16,0,0,0.04,0.07,0,5,0
Consultant,28,Small,Healthcare,Rural,13,0,0,0.15,0.01,0,29,0
Manager,22,Small,Finance,Urban,16,1,0,0.17,0.09,0,17,0
Executive,18,Small,Manufacturing,Rural,6,0,0,0.01,0.09,0,14,0
Manager,24,Large,Retail,Suburban,13,0,0,0.0,0.05,0,16,0
Consultant,18,Large,Finance,Suburban,48,0,0,0.11,0.1,0,11,0
Consultant,9,Medium,IT,Urban,36,0,0,0.03,0.0,0,24,0
Assistant,30,Large,Finance,Urban,26,0,0,0.18,0.0,0,23,0
Executive,23,Medium,Finance,Suburban,16,0,0,0.06,0.01,0,21,0
Manager,19,Medium,Finance,Rural,20,0,0,0.18,0.06,0,19,0
Consultant,21,Large,Healthcare,Urban,43,0,0,0.07,0.07,0,23,0
Assistant,13,Small,Retail,Suburban,25,0,0,0.0,0.04,0,15,0
Manager,22,Small,Manufacturing,Urban,8,0,0,0.19,0.03,0,20,0
Consultant,8,Large,Finance,Suburban,26,0,0,0.0,0.08,0,2,0
Executive,28,Medium,IT,Urban,2,0,0,0.0,0.04,0,7,0
Assistant,6,Large,Retail,Suburban,34,0,0,0.1,0.03,0,30,0
Manager,28,Medium,IT,Rural,36,0,0,0.08,0.09,0,13,0
Manager,18,Large,Healthcare,Urban,17,0,0,0.08,0.1,0,16,0
Director,29,Medium,IT,Urban,21,0,0,0.17,0.08,0,26,0
Assistant,28,Small,Retail,Rural,2,0,0,0.04,0.09,0,12,0
Consultant,26,Large,IT,Suburban,19,0,0,0.16,0.07,0,18,0
Consultant,30,Large,Retail,Urban,45,0,0,0.16,0.04,0,2,1
Executive,30,Small,Healthcare,Rural,36,0,0,0.11,0.05,0,25,0
Manager,23,Medium,Finance,Rural,43,0,0,0.18,0.03,0,1,0
Assistant,20,Medium,IT,Suburban,40,0,0,0.18,0.06,0,2,1
Assistant,11,Small,Healthcare,Suburban,32,0,0,0.13,0.08,0,26,0
Assistant,6,Small,IT,Suburban,27,0,0,0.13,0.03,0,30,0
Assistant,16,Small,Retail,Urban,13,0,0,0.0,0.05,0,9,0
Manager,5,Medium,Manufacturing,Urban,6,1,0,0.03,0.09,0,9,0
Executive,19,Large,Healthcare,Rural,9,1,0,0.09,0.04,0,8,0
Manager,29,Large,IT,Suburban,41,0,0,0.07,0.09,0,13,0
Manager,8,Large,Finance,Urban,35,0,0,0.17,0.09,0,25,0
Director,9,Medium,Manufacturing,Rural,48,0,0,0.08,0.03,0,18,0
Consultant,7,Large,Manufacturing,Suburban,13,0,0,0.02,0.1,0,7,0
Manager,0,Small,Retail,Rural,32,1,0,0.01,0.06,0,29,0
Director,22,Large,IT,Rural,48,0,0,0.15,0.05,0,17,0
Executive,26,Medium,Manufacturing,Urban,44,1,0,0.11,0.0,0,20,0
Manager,3,Medium,Finance,Urban,25,0,0,0.16,0.02,0,9,0
Assistant,14,Large,IT,Rural,25,0,0,0.01,0.04,0,26,0
Assistant,8,Large,Manufacturing,Suburban,12,0,0,0.1,0.08,0,5,0
Manager,9,Small,Healthcare,Urban,15,0,0,0.1,0.04,0,23,0
Executive,1,Large,IT,Rural,27,0,0,0.07,0.1,0,12,0
Executive,29,Medium,Manufacturing,Urban,40,1,0,0.1,0.03,0,30,0
Consultant,27,Medium,Manufacturing,Urban,3,0,0,0.0,0.05,0,14,0
Manager,4,Medium,Retail,Urban,19,0,0,0.09,0.01,0,1,0
Director,28,Medium,Healthcare,Rural,19,0,0,0.06,0.05,0,6,0
Consultant,20,Medium,Finance,Urban,38,0,0,0.19,0.08,0,9,0
Executive,20,Medium,Healthcare,Rural,12,0,0,0.05,0.07,0,24,0
Director,0,Small,Healthcare,Urban,6,0,0,0.03,0.1,0,25,0
Director,22,Medium,Healthcare,Rural,0,0,0,0.02,0.08,1,22,0
Director,4,Small,IT,Suburban,8,0,0,0.18,0.0,0,7,0
Assistant,1,Medium,IT,Rural,5,0,0,0.08,0.04,0,18,0
Executive,21,Medium,Healthcare,Urban,17,0,1,0.04,0.04,0,11,1
Manager,30,Medium,IT,Suburban,30,0,1,0.08,0.03,0,4,1
Director,26,Medium,Finance,Rural,10,0,0,0.11,0.06,0,30,0
Director,21,Large,Finance,Rural,27,0,0,0.19,0.09,0,10,0
Consultant,2,Small,Retail,Urban,19,1,0,0.01,0.07,0,20,0
Assistant,7,Small,Manufacturing,Rural,22,0,0,0.16,0.03,0,18,0
Executive,0,Large,Healthcare,Rural,24,0,0,0.03,0.08,0,18,0
Consultant,6,Large,Healthcare,Suburban,10,0,0,0.14,0.08,0,13,0
Manager,26,Medium,Retail,Suburban,35,0,0,0.06,0.05,0,17,0
Manager,2,Medium,Finance,Suburban,1,0,0,0.19,0.0,0,0,0
Manager,13,Small,IT,Rural,41,0,0,0.12,0.08,0,7,0
Assistant,7,Small,IT,Urban,28,0,0,0.15,0.08,0,13,0
Executive,11,Small,IT,Suburban,16,0,0,0.07,0.03,0,13,0
Manager,2,Small,IT,Urban,49,0,0,0.14,0.07,0,3,1
Assistant,23,Large,Retail,Urban,47,0,1,0.18,0.08,0,0,1
Assistant,22,Medium,Manufacturing,Rural,33,0,1,0.15,0.1,0,13,1
Manager,0,Small,Retail,Rural,32,0,0,0.0,0.06,0,23,0
Manager,17,Medium,Healthcare,Urban,21,0,0,0.09,0.0,0,0,0
Consultant,19,Large,Retail,Suburban,20,0,0,0.04,0.03,0,27,0
Consultant,23,Large,Manufacturing,Rural,3,0,1,0.09,0.1,0,14,0
Director,30,Medium,IT,Urban,10,0,0,0.16,0.09,0,9,0
Assistant,12,Large,Finance,Suburban,47,0,0,0.2,0.08,0,13,0
Assistant,3,Medium,Manufacturing,Urban,38,0,0,0.01,0.02,0,20,0
Director,12,Large,Finance,Urban,10,0,0,0.03,0.06,0,27,0
Manager,20,Medium,Healthcare,Urban,49,0,0,0.18,0.07,0,13,1
Executive,17,Large,Retail,Urban,34,0,0,0.0,0.03,0,12,0
Assistant,4,Medium,Retail,Rural,34,0,0,0.09,0.07,0,18,0
Executive,13,Small,IT,Rural,45,0,0,0.19,0.1,0,14,0
Manager,15,Large,IT,Urban,45,1,0,0.12,0.0,0,28,0
Director,1,Small,Finance,Suburban,0,0,0,0.15,0.03,0,18,0
Manager,29,Large,Healthcare,Suburban,15,0,0,0.03,0.06,0,4,0
Assistant,6,Medium,Manufacturing,Urban,11,0,0,0.13,0.08,0,2,0
Executive,17,Medium,IT,Suburban,8,0,0,0.17,0.05,0,30,0
Manager,5,Small,Manufacturing,Rural,27,0,0,0.11,0.01,0,15,0
Assistant,29,Small,Manufacturing,Rural,30,0,0,0.06,0.03,0,20,0
Director,16,Large,IT,Rural,33,0,0,0.02,0.09,0,20,0
Assistant,25,Small,Manufacturing,Urban,16,1,0,0.04,0.04,0,21,0
Manager,30,Large,Finance,Rural,28,0,0,0.17,0.01,0,28,0
Executive,8,Small,IT,Urban,30,0,0,0.11,0.08,0,4,0
Executive,28,Medium,Healthcare,Rural,15,0,1,0.18,0.03,0,7,1
Manager,29,Large,IT,Rural,49,0,0,0.19,0.1,0,0,1
Executive,19,Medium,IT,Rural,7,0,0,0.12,0.08,1,28,1
Manager,24,Small,Healthcare,Rural,9,0,0,0.01,0.07,0,3,0
Manager,23,Large,Retail,Urban,14,0,0,0.02,0.05,0,7,0
Manager,30,Large,IT,Suburban,22,0,0,0.08,0.01,0,14,0
Assistant,4,Large,Finance,Rural,1,0,1,0.14,0.0,0,16,0
Manager,26,Large,Manufacturing,Rural,13,0,1,0.02,0.05,0,17,1
Assistant,13,Large,Healthcare,Suburban,21,0,0,0.05,0.09,0,20,0
Executive,28,Small,Finance,Urban,28,0,0,0.04,0.05,0,15,0
Executive,24,Small,Healthcare,Urban,17,0,0,0.2,0.1,0,24,0
Director,23,Medium,IT,Urban,22,1,0,0.1,0.02,0,11,0
Director,5,Medium,Healthcare,Suburban,6,0,0,0.14,0.02,1,0,1
Assistant,8,Medium,Retail,Rural,14,0,0,0.13,0.03,0,16,0
Manager,7,Medium,IT,Rural,39,0,0,0.14,0.0,0,0,0
Consultant,18,Small,IT,Rural,27,0,0,0.09,0.05,0,16,0
Director,25,Large,Manufacturing,Urban,19,0,0,0.13,0.09,0,18,0
Executive,29,Small,Finance,Rural,15,1,0,0.15,0.04,0,20,0
Manager,26,Medium,Finance,Rural,0,0,0,0.12,0.01,0,17,0
Director,15,Small,Healthcare,Rural,2,0,0,0.17,0.02,0,13,0
Director,0,Medium,IT,Suburban,19,0,0,0.05,0.05,0,27,0
Assistant,14,Large,Finance,Rural,34,0,0,0.0,0.09,0,14,0
Manager,27,Small,Retail,Urban,23,0,0,0.01,0.07,0,6,0
Consultant,7,Medium,Finance,Suburban,47,0,0,0.1,0.07,0,9,0
Executive,14,Medium,Finance,Suburban,45,0,0,0.06,0.0,0,15,0
Director,6,Medium,Retail,Urban,32,0,0,0.19,0.06,0,25,0
Consultant,15,Large,Finance,Rural,23,0,0,0.18,0.09,0,10,0
Consultant,21,Small,Finance,Suburban,9,0,0,0.0,0.03,0,14,0
Assistant,17,Large,Manufacturing,Urban,1,0,0,0.0,0.09,0,0,0
Consultant,17,Large,Finance,Suburban,50,0,1,0.1,0.03,0,30,1
Director,25,Large,IT,Urban,21,0,0,0.14,0.04,0,25,0
Consultant,24,Medium,Healthcare,Rural,7,0,0,0.04,0.04,0,21,0
Assistant,6,Large,IT,Rural,40,0,0,0.02,0.0,0,5,0
Director,30,Small,Finance,Rural,29,0,0,0.17,0.02,0,24,0
Director,6,Large,IT,Suburban,24,0,0,0.18,0.0,0,3,0
Manager,13,Large,IT,Urban,4,0,0,0.01,0.08,0,12,0
